"tournament","league","region","year","champion","ingamerole","ban_count","pick_count","player_count","win_count","loss_count","kills","deaths","assists","gold_summed","cs_summed","damage_summed"
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Tahm Kench","Support",0,2,2,0,2,0,6,2,11896,62,4782
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Taliyah","Mid",15,35,9,19,16,86,65,180,461989,10469,674980
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Thresh","Support",2,9,6,8,1,6,16,71,63384,299,27874
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Tristana","Bot",3,1,1,1,0,2,1,3,15173,356,10924
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Tristana","Mid",3,3,2,2,1,14,7,8,44282,854,53406
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Tryndamere","No Pick",2,0,0,0,0,0,0,0,0,0,0
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Twisted Fate","Mid",0,3,1,3,0,5,1,20,41688,791,36997
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Twitch","Support",2,2,2,0,2,4,10,3,15158,55,20172
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Urgot","Top",0,1,1,0,1,3,4,3,13217,310,17710
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Varus","Support",83,1,1,1,0,2,4,8,9094,37,15125
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Varus","Bot",83,80,10,43,37,295,155,337,1140435,24568,1735694
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Veigar","Mid",8,16,8,8,8,49,21,63,205200,4651,264433
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Vi","Jungle",44,78,11,38,40,143,204,401,797742,13567,538693
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Viego","Jungle",5,19,11,11,8,55,32,86,204627,3488,164554
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Viktor","Mid",14,33,8,11,22,51,75,117,404116,9473,774335
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Wukong","Jungle",46,94,11,46,48,251,229,436,1007953,16547,888343
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Xayah","Bot",7,20,8,8,12,52,47,74,271551,6452,360159
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Xin Zhao","Jungle",0,2,2,1,1,2,5,18,21143,360,26586
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Yasuo","Top",1,2,1,1,1,7,5,4,24409,575,22622
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Yone","Mid",17,16,8,10,6,57,28,50,210920,4694,237507
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Yone","Top",17,2,2,0,2,1,4,0,23741,624,28148
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Yuumi","Support",45,24,8,10,14,12,32,187,171484,175,173813
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Zac","Jungle",0,1,1,1,0,0,1,4,9644,170,3574
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Zeri","Bot",22,108,10,48,60,354,211,366,1477261,34485,1764237
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Ziggs","Bot",2,4,4,2,2,8,10,26,60775,1398,108465
"LCK 2023 Spring","LoL Champions Korea","Korea",2023,"Zoe","Mid",1,1,1,0,1,2,3,5,10549,214,20377
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Ahri","Mid",11,13,5,8,5,28,22,83,174378,3940,202324
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Annie","No Pick",33,0,0,0,0,0,0,0,0,0,0
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Aphelios","Bot",4,13,4,6,7,57,28,49,207144,4543,310871
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Ashe","Bot",3,1,1,0,1,3,2,5,10895,239,8123
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Ashe","Support",3,1,1,0,1,1,4,13,10578,37,17495
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Blitzcrank","Support",2,3,2,2,1,2,9,21,20857,96,8545
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Braum","Support",0,2,1,1,1,1,6,29,17609,73,16103
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Caitlyn","Bot",14,1,1,0,1,2,2,6,16121,394,12869
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Draven","Bot",1,3,2,1,2,5,3,9,43949,960,44207
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Elise","Jungle",15,3,3,3,0,6,3,13,36505,594,41407
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Ezreal","Bot",0,1,1,0,1,2,2,3,14686,350,20801
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Galio","Mid",0,1,1,0,1,0,4,6,12846,333,9516
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Gnar","Top",2,11,4,6,5,22,34,51,151728,3152,183737
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Gragas","Top",4,7,2,5,2,11,5,40,87815,1831,113443
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Gragas","Mid",4,2,2,1,1,8,10,16,31359,620,48219
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Gwen","Top",0,1,1,0,1,2,4,7,16353,381,21341
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Heimerdinger","Support",1,1,1,0,1,0,3,5,6706,30,5369
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Jarvan IV","Top",0,1,1,0,1,0,6,4,10822,240,10686
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Jax","Top",4,5,2,2,3,12,12,17,63179,1291,71841
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Jayce","Top",8,8,4,2,6,22,29,44,118990,2420,195187
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Jayce","Mid",8,3,3,2,1,12,5,13,41966,899,77083
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Jinx","Bot",0,2,2,2,0,15,6,13,32762,630,80242
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"K'Sante","Mid",10,3,2,2,1,5,4,10,39561,888,20379
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"K'Sante","Top",10,13,6,7,6,26,32,69,156862,3274,149520
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Karma","Support",0,2,2,0,2,1,8,8,14113,37,14257
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Kassadin","Mid",0,3,2,1,2,4,6,14,36479,876,50776
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Kennen","Top",8,1,1,0,1,1,7,7,13024,283,22263
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"LeBlanc","Mid",12,5,2,2,3,12,9,15,71762,1566,131287
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Lee Sin","Jungle",1,4,2,1,3,16,12,18,47095,796,42630
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Leona","Support",1,4,3,1,3,0,17,21,28328,165,10285
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Lissandra","Mid",10,8,4,4,4,21,18,55,107596,2356,129116
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Lucian","Bot",15,4,3,3,1,9,6,12,61453,1338,89344
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Lulu","Support",4,7,4,5,2,5,5,78,57690,142,33401
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Lux","Support",0,1,1,0,1,2,1,7,9549,45,15423
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Malphite","Top",12,6,2,3,3,4,13,38,72661,1559,88187
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Maokai","Jungle",8,5,2,3,2,3,14,37,53966,835,55392
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Nami","Support",0,4,2,2,2,0,4,22,29156,49,20229
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Nautilus","Support",2,4,3,1,3,5,16,32,36973,158,19255
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Nidalee","No Pick",1,0,0,0,0,0,0,0,0,0,0
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Olaf","Jungle",0,1,1,0,1,4,4,2,10819,189,15699
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Ornn","Top",0,3,3,1,2,1,8,18,36069,776,29033
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Pantheon","Support",0,1,1,0,1,0,6,5,6266,37,5368
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Rakan","Support",4,21,4,12,9,12,48,169,174838,951,94870
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Renata Glasc","Support",5,1,1,1,0,1,1,10,10773,54,6428
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Renekton","Top",11,3,2,1,2,5,4,4,37712,881,33765
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Ryze","Top",0,1,1,1,0,2,0,4,15083,337,20987
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Sejuani","Jungle",18,13,5,7,6,15,22,117,136045,2231,117280
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Sion","Top",0,4,2,3,1,4,9,28,46222,920,55917
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Sona","Support",0,1,1,1,0,0,1,5,7850,24,5492
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Sylas","Top",6,1,1,1,0,3,3,7,11276,195,13323
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Tahm Kench","Support",2,4,2,3,1,3,7,31,30043,125,24469
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Taliyah","Mid",6,8,3,0,8,10,25,35,106512,2568,142912
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Thresh","Support",4,7,3,4,3,6,18,59,57095,233,29601
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Tristana","Mid",6,3,2,3,0,13,10,24,51592,1076,60081
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Twisted Fate","Mid",1,4,1,2,2,7,10,37,53725,1072,48846
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Urgot","Top",1,1,1,1,0,8,1,4,13599,270,15628
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Varus","Bot",18,10,4,4,6,51,26,45,149604,3096,211114
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Veigar","Mid",10,9,3,5,4,28,20,30,119343,2681,134522
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Vi","Jungle",19,12,5,4,8,29,35,50,136815,2336,99364
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Viego","Jungle",3,6,3,2,4,20,15,22,78062,1389,68226
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Wukong","Jungle",8,19,6,11,8,57,52,99,222242,3628,176085
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Xayah","Bot",0,17,5,8,9,68,33,70,275850,6332,364293
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Xin Zhao","Jungle",0,3,1,2,1,11,14,19,39686,651,44904
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Yasuo","Mid",0,1,1,1,0,10,2,1,15201,303,12802
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Yone","Mid",4,3,1,2,1,5,5,12,37072,870,37276
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Zeri","Bot",18,14,5,9,5,76,22,66,228385,4989,299922
"LCK 2023 Spring Playoffs","LoL Champions Korea","Korea",2023,"Zilean","Support",0,2,1,0,2,1,3,7,14029,79,3961
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Aatrox","Top",5,9,6,3,6,22,31,30,99040,2159,137367
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Ahri","Mid",17,40,15,16,24,87,63,226,457601,10701,597968
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Akali","Mid",2,9,5,3,6,25,25,25,114264,2625,128058
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Akali","Top",2,1,1,0,1,5,5,5,16976,344,15409
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Alistar","Support",39,43,11,20,23,27,131,347,311337,1362,154352
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Annie","Mid",86,59,13,37,22,108,114,414,679389,14445,930711
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Aphelios","Bot",27,96,12,47,49,347,208,333,1340245,29916,1860254
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Ashe","Support",12,3,2,1,2,0,7,17,27748,140,33719
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Ashe","Bot",12,16,7,5,11,45,54,82,193381,4321,271224
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Aurelion Sol","Mid",3,2,1,1,1,13,2,10,28649,629,41683
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Azir","Mid",48,97,14,50,47,282,225,455,1271153,28629,1948116
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Blitzcrank","Support",21,11,7,6,5,14,34,80,82742,346,56777
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Braum","Support",15,26,9,10,16,8,81,169,174873,866,126975
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Camille","Top",0,1,1,0,1,1,3,1,9442,210,5172
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Cassiopeia","Mid",5,6,2,1,5,6,13,15,63972,1544,67574
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Cho'Gath","Top",0,2,2,0,2,1,5,1,16051,375,14947
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Corki","Mid",0,1,1,0,1,2,1,1,14587,389,23800
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Diana","Jungle",0,1,1,0,1,0,5,0,8504,174,7685
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Draven","Bot",25,18,6,9,9,69,39,78,253356,4851,272899
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Ezreal","Bot",1,10,5,4,6,25,21,51,127765,3080,200827
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Ezreal","Mid",1,1,1,0,1,0,2,2,12138,306,20014
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Fiora","Top",3,3,2,3,0,15,0,29,47018,976,81003
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Galio","Support",0,1,1,0,1,0,5,10,7591,41,8237
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Gangplank","Top",2,6,3,5,1,13,12,38,79621,1471,104715
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Gnar","Top",15,16,7,10,6,30,38,76,179636,4290,279122
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Gragas","Support",23,1,1,1,0,1,2,8,11149,53,11220
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Gragas","Mid",23,8,3,3,5,14,17,33,78878,1851,88514
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Gragas","Top",23,32,10,18,14,37,59,152,371772,8257,521519
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Graves","Jungle",0,1,1,1,0,0,1,9,10345,176,9137
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Gwen","Top",11,9,5,4,5,18,22,27,119898,2649,143099
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Heimerdinger","Support",7,4,3,2,2,1,6,24,29128,135,41262
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Irelia","Mid",2,1,1,0,1,7,6,6,17493,354,21992
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Ivern","Jungle",26,13,8,6,7,13,24,101,132339,2100,82071
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Jax","Jungle",53,1,1,0,1,1,5,4,7903,133,7385
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Jax","Top",53,77,11,40,37,206,197,286,965376,20165,1140723
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Jayce","Mid",22,33,13,14,19,98,76,140,419819,9146,596613
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Jhin","Support",0,1,1,0,1,1,1,0,6789,31,7067
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Jhin","Bot",0,2,2,0,2,2,3,4,26900,653,21604
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Jinx","Bot",7,16,9,8,8,59,26,55,218588,4871,273920
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"K'Sante","Top",58,72,11,28,44,140,154,329,831481,18536,924934
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"K'Sante","Mid",58,5,3,2,3,11,11,12,49110,1045,38236
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Kai'Sa","Mid",40,2,2,0,2,2,6,2,18945,491,19695
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Kai'Sa","Bot",40,86,10,49,37,464,172,393,1241710,27759,1947743
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Kalista","Bot",0,3,2,0,3,10,13,10,37739,849,34516
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Kayle","Top",0,2,2,0,2,4,8,5,24983,565,28087
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Kennen","Top",5,2,2,0,2,1,8,0,17147,410,29191
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Kha'Zix","Jungle",7,22,8,13,9,64,44,76,261641,4767,232385
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Kindred","Jungle",10,5,4,2,3,16,13,15,55795,1009,63970
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Kog'Maw","Bot",1,1,1,1,0,2,1,10,12696,259,20194
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"LeBlanc","Top",115,1,1,1,0,4,3,6,12678,243,20641
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"LeBlanc","Mid",115,35,9,12,23,88,74,157,481774,11136,815872
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Lee Sin","Jungle",12,18,8,13,5,46,40,137,204918,3444,188892
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Leona","Support",3,18,9,9,9,18,57,140,144650,724,58821
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Lillia","Jungle",2,5,3,3,2,20,9,33,61964,1115,81381
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Lissandra","No Pick",1,0,0,0,0,0,0,0,0,0,0
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Lucian","Bot",28,7,4,3,4,24,22,30,91380,1945,118764
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Lulu","Support",15,13,7,7,6,5,19,119,97600,277,53278
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Malphite","Top",13,7,5,3,4,12,13,44,71573,1611,92772
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Maokai","Jungle",54,59,12,27,32,76,156,387,576170,9300,666221
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Maokai","Top",54,1,1,1,0,0,1,13,12489,247,13123
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Maokai","Support",54,9,5,5,4,10,29,75,69812,405,67911
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Milio","Support",76,45,12,22,23,16,67,309,315897,1232,78881
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Miss Fortune","Bot",1,1,1,0,1,2,5,4,14885,346,20383
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Morgana","Support",0,1,1,0,1,0,1,2,5841,12,4820
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Nami","Support",0,4,3,3,1,5,5,50,31489,99,19391
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Nautilus","Jungle",39,6,3,4,2,4,21,54,55691,831,40462
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Nautilus","Support",39,58,12,30,28,30,181,428,411190,2054,233465
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Neeko","Jungle",160,4,2,3,1,12,6,38,44086,815,49354
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Neeko","Mid",160,19,8,13,6,44,46,106,228269,4838,302302
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Nilah","Bot",13,4,2,2,2,27,10,26,56793,1121,71732
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Nocturne","Jungle",18,13,8,6,7,30,38,105,134185,2616,121770
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"None","No Pick",1,0,0,0,0,0,0,0,0,0,0
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Ornn","Top",3,12,7,4,8,10,31,64,126309,2744,174560
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Poppy","Top",110,18,8,11,7,37,24,100,212520,4559,332006
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Poppy","Jungle",110,32,8,16,16,53,63,227,329908,5269,259565
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Pyke","Support",0,1,1,1,0,2,1,4,6162,28,3890
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Quinn","Top",4,5,3,4,1,22,10,24,76777,1605,135710
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Rakan","Support",61,62,12,36,26,36,156,558,474962,2532,247752
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Rek'Sai","Jungle",0,1,1,0,1,1,4,5,11012,196,8228
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Rell","Jungle",41,6,5,3,3,2,14,42,53230,936,35082
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Rell","Support",41,65,11,33,32,31,212,590,473505,2308,258731
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Renata Glasc","Support",3,5,4,4,1,1,9,59,37396,188,21239
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Renekton","Top",62,101,11,56,45,201,242,417,1250343,27534,1388670
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Rumble","Top",24,16,7,7,9,47,48,97,198139,4033,349694
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Rumble","Jungle",24,1,1,0,1,0,1,2,10109,232,8380
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Samira","Bot",5,5,5,3,2,21,15,18,66445,1416,56193
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Sejuani","Top",97,1,1,0,1,2,5,1,8943,188,11699
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Sejuani","Jungle",97,80,12,39,41,95,162,602,795826,13592,659707
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Seraphine","Mid",2,1,1,1,0,3,1,6,13951,266,22857
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Sion","Jungle",9,3,2,2,1,1,8,19,29524,527,21842
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Sion","Top",9,16,7,8,8,18,33,86,180207,3933,229069
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Sivir","Bot",1,1,1,1,0,5,1,10,15270,333,19301
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Skarner","Jungle",7,7,4,4,3,9,8,53,73900,1190,39840
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Sylas","Mid",4,2,2,2,0,10,4,12,28148,544,34485
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Syndra","Mid",4,3,2,1,2,4,5,6,34496,820,37899
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Tahm Kench","Support",3,4,3,0,4,1,11,7,26553,147,14936
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Taliyah","Mid",5,7,3,5,2,21,18,41,90480,1887,120268
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Thresh","Support",0,1,1,0,1,0,0,6,8502,36,4485
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Tristana","Bot",86,6,4,5,1,25,8,29,83944,1802,86663
"LCK 2023 Summer","LoL Champions Korea","Korea",2023,"Tristana","Mid",86,51,12,27,24,212,107,220,697899,15527,982367
